"","0061.00113.0","0063.00113.0","0061.00115.0","0063.00115.0"
"1972-06-01",283.242004394531,283.885955810547,283.107543945312,283.940582275391
"1972-07-01",287.693603515625,287.276000976562,287.556427001953,287.330078125
"1972-08-01",282.088439941406,281.452514648438,281.865478515625,281.468505859375
"1972-09-01",273.287292480469,272.92626953125,273.246154785156,273.073272705078
"1972-10-01",265.707550048828,264.220977783203,265.421508789062,263.936065673828
"1972-11-01",254.886627197266,252.233108520508,254.733871459961,252.265075683594
"1972-12-01",240.251129150391,237.6796875,239.919219970703,237.652038574219
"1973-01-01",236.321701049805,234.417251586914,236.866149902344,235.073226928711
"1973-02-01",246.946563720703,245.629501342773,246.577941894531,245.148788452148
"1973-03-01",263.861022949219,262.023254394531,263.568756103516,261.787719726562
"1973-04-01",267.483062744141,265.755493164062,267.219268798828,265.582122802734
"1973-05-01",275.115936279297,274.572021484375,275.017822265625,274.572204589844
"1973-06-01",284.709838867188,284.545318603516,284.751037597656,284.687591552734
"1973-07-01",290.122741699219,289.656768798828,289.933929443359,289.669647216797
"1973-08-01",282.534423828125,281.8603515625,282.83837890625,282.352722167969
"1973-09-01",273.266448974609,272.678344726562,273.100463867188,272.651641845703
"1973-10-01",260.861602783203,260.202331542969,260.986785888672,260.439971923828
"1973-11-01",243.54248046875,242.267608642578,243.445343017578,242.217224121094
"1973-12-01",240.827896118164,238.454788208008,240.376068115234,237.979339599609
"1974-01-01",243.696487426758,242.338562011719,243.377502441406,242.173233032227
"1974-02-01",251.451019287109,248.874908447266,250.688385009766,248.293701171875
"1974-03-01",258.887512207031,256.925384521484,258.636535644531,256.763977050781
"1974-04-01",266.401184082031,265.570098876953,265.77587890625,265.107238769531
"1974-05-01",277.746917724609,276.884429931641,277.587738037109,276.8173828125
"1974-06-01",284.221038818359,283.480072021484,284.033752441406,283.484222412109
"1974-07-01",286.387725830078,285.174896240234,286.098480224609,285.135955810547
"1974-08-01",281.519195556641,280.972778320312,281.411254882812,281.119598388672
